claim_id,door_damaged,bonnet_damaged,bumper_damaged,dickey_damaged,fender_damaged,light_damaged,windshield_damaged,severity,total_parts_damaged,damage_score,estimated_repair_cost,insurance_payout
CLM001916,0,1,1,0,0,1,0,medium,3,4.232,44770.17,26884.69
CLM001917,1,0,0,0,1,0,0,medium,2,2.892,39210.47,21275.0
CLM001918,0,1,1,0,1,0,0,low,3,2.47,19245.63,11834.29
CLM001919,1,0,0,0,0,0,0,low,1,1.073,11010.36,5086.23
CLM001920,1,0,0,1,1,0,0,medium,3,4.487,54491.65,42542.06
CLM001921,1,0,0,0,0,0,0,low,1,1.106,12490.11,8777.21
CLM001922,0,1,0,0,0,1,1,medium,3,5.958,87942.3,68591.1
CLM001923,0,1,1,0,1,1,1,high,5,12.821,167679.19,134507.87
CLM001924,0,1,1,0,1,0,0,low,3,2.462,26890.87,17027.94
CLM001925,0,1,1,0,1,1,1,high,5,19.949,346073.56,283169.55
CLM001926,0,1,1,1,0,1,0,high,4,10.305,87912.16,68552.42
CLM001927,0,0,1,0,0,0,0,low,1,0.962,9638.47,5487.78
CLM001928,0,0,0,1,0,0,0,low,1,1.137,14768.96,9143.93
CLM001929,1,0,0,0,1,0,0,medium,2,3.09,40540.6,27231.48
CLM001930,0,0,1,1,0,0,0,medium,2,3.255,28341.52,11807.7
CLM001931,1,0,0,0,0,1,0,medium,2,3.521,32620.46,15052.54
CLM001932,0,1,1,0,1,1,0,medium,4,6.99,68604.56,55987.41
CLM001933,1,0,1,0,1,0,0,medium,3,4.061,33473.21,14513.61
CLM001934,0,1,1,1,0,0,0,medium,3,4.609,49336.98,27709.91
CLM001935,0,1,1,0,0,1,1,high,4,11.146,195452.54,174669.81
CLM001936,0,0,0,0,1,0,0,medium,1,1.294,16803.23,2310.41
CLM001937,0,0,0,0,1,0,0,low,1,0.644,7282.33,1083.01
CLM001938,0,0,1,0,1,0,0,medium,2,2.844,29946.06,23120.34
CLM001939,1,0,1,0,0,0,0,low,2,1.827,25309.88,2755.23
CLM001940,0,0,0,0,0,1,0,low,1,0.987,12297.32,8740.01
CLM001941,0,0,1,0,0,0,0,low,1,0.758,7623.37,4817.26
CLM001942,0,0,1,0,0,0,0,low,1,0.847,9277.1,4576.28
CLM001943,1,1,1,1,1,1,0,medium,6,12.222,162443.79,141817.1
CLM001944,0,0,1,1,0,0,0,medium,2,3.192,56352.89,44157.41
CLM001945,1,1,1,0,0,1,0,medium,4,7.452,118307.53,87437.55
CLM001946,1,0,1,0,0,0,0,low,2,1.661,16394.17,5334.8
CLM001947,1,0,1,0,0,1,0,high,3,8.985,160652.09,98198.41
CLM001948,0,0,1,1,0,1,0,medium,3,4.586,77948.29,53770.17
CLM001949,1,0,1,0,0,0,0,low,2,2.421,37589.93,23540.21
CLM001950,1,0,0,0,1,1,0,medium,3,3.7,50290.77,40134.57
CLM001951,1,0,0,1,0,1,0,low,3,2.545,38106.88,28178.77
CLM001952,1,0,0,1,1,0,0,low,3,4.317,46068.2,36714.49
CLM001953,0,0,1,0,0,1,0,medium,2,3.439,35880.43,23421.63
CLM001954,0,1,0,0,0,0,0,low,1,1.534,19922.76,13458.57
CLM001955,0,1,1,0,1,1,0,high,4,10.963,115361.31,90626.17
CLM001956,0,0,1,1,0,0,0,low,2,2.096,41659.39,29181.04
CLM001957,0,0,1,0,0,0,0,low,1,0.931,14236.09,11406.78
CLM001958,0,0,1,1,0,0,0,medium,2,2.719,35796.36,25610.62
CLM001959,0,1,1,0,1,1,0,high,4,8.007,88788.7,58236.36
CLM001960,0,0,0,0,1,1,0,low,2,1.386,15072.76,676.47
CLM001961,0,0,1,0,0,1,0,low,2,2.481,41444.51,32184.83
CLM001962,1,0,1,0,1,1,0,high,4,9.698,136010.4,111409.01
CLM001963,1,0,0,0,1,1,0,high,3,5.727,89249.8,60595.34
CLM001964,1,1,1,0,1,1,0,high,5,12.284,226669.08,172003.76
CLM001965,0,1,1,0,0,0,0,medium,2,3.214,68086.4,48367.51
CLM001966,1,0,0,0,1,0,0,medium,2,3.489,58180.6,35794.72
CLM001967,0,0,1,0,0,0,0,low,1,0.918,12703.5,5685.99
CLM001968,0,1,1,0,1,1,0,high,4,10.881,204569.1,142873.23
CLM001969,0,0,1,0,1,0,0,medium,2,2.675,33029.78,22462.54
CLM001970,1,0,0,0,1,0,0,high,2,5.959,81489.9,68413.56
CLM001971,0,0,1,0,0,0,0,low,1,0.856,7506.89,3845.66
CLM001972,0,0,1,1,0,0,0,medium,2,3.376,44540.57,24229.36
CLM001973,0,1,1,0,1,0,0,high,3,8.861,128656.66,89343.33
CLM001974,0,1,0,0,0,0,1,low,2,2.115,28438.44,24311.06
CLM001975,0,0,1,0,0,0,0,medium,1,1.253,17123.65,12627.3
CLM001976,0,0,1,0,0,0,0,low,1,1.054,7575.89,0.0
CLM001977,1,1,1,0,0,0,0,medium,3,5.087,63156.7,45049.0
CLM001978,0,1,1,1,1,1,1,high,6,13.173,226680.63,198288.47
CLM001979,0,0,1,0,0,1,0,medium,2,2.771,41210.27,23605.23
CLM001980,0,1,1,0,0,1,0,high,3,8.418,88584.49,57050.84
CLM001981,1,0,0,1,1,0,0,low,3,3.162,45645.35,30098.36
CLM001982,0,0,0,0,1,0,0,low,1,0.692,10738.55,7148.98
CLM001983,0,0,1,0,0,0,1,medium,2,2.885,32648.6,20836.16
CLM001984,1,1,1,0,1,0,0,high,4,9.354,117996.72,97403.57
CLM001985,0,0,1,0,0,0,1,medium,2,2.975,71316.86,48105.77
CLM001986,0,0,1,0,1,1,0,low,3,2.855,54042.29,39957.97
CLM001987,1,0,1,0,0,0,0,low,2,1.687,21731.65,3438.08
CLM001988,0,0,1,0,0,0,0,low,1,0.623,9988.63,5994.37
CLM001989,0,0,1,0,1,1,0,medium,3,4.153,64194.75,44035.28
CLM001990,0,0,1,0,0,0,0,low,1,0.74,11413.0,6866.47
CLM001991,0,0,1,0,1,0,0,medium,2,2.675,29862.88,18627.48
CLM001992,0,0,1,1,0,1,0,high,3,8.386,121132.76,96787.59
CLM001993,0,0,1,0,0,1,0,low,2,1.708,17568.19,12294.0
CLM001994,0,1,1,0,1,1,0,high,4,12.334,137911.24,94763.82
CLM001995,0,1,1,1,0,1,1,high,5,14.231,208225.92,159002.12
CLM001996,0,1,1,0,0,0,0,medium,2,3.08,28365.44,18836.47
CLM001997,1,0,1,0,0,0,0,low,2,2.197,17872.91,10826.5
CLM001998,0,1,1,0,1,0,1,high,4,12.458,121949.34,67854.52
CLM001999,0,0,1,1,0,1,0,high,3,6.555,83032.56,70994.45
CLM002000,0,0,1,0,0,0,0,low,1,0.697,12460.81,6017.0
CLM002001,1,0,0,0,0,0,0,low,1,1.05,10459.44,0.0
CLM002002,0,0,1,0,0,0,0,medium,1,1.291,18803.87,8037.81
CLM002003,0,0,0,0,0,1,0,low,1,1.037,11404.5,0.0
CLM002004,0,0,0,0,0,1,0,low,1,1.315,13616.7,9041.08
CLM002005,1,0,1,0,0,0,0,medium,2,3.453,29608.15,21483.11
CLM002006,1,0,0,0,0,0,0,low,1,1.109,19301.99,2323.34
CLM002007,0,0,1,1,1,1,0,high,4,12.681,99678.81,57628.76
CLM002008,1,0,1,0,1,0,0,low,3,2.185,39200.13,25057.61
CLM002009,1,0,0,0,0,0,0,low,1,0.689,7087.32,3786.5
CLM002010,0,0,1,1,0,0,0,medium,2,3.004,39300.01,24987.2
CLM002011,0,0,1,0,0,0,0,low,1,0.831,12677.01,4157.78
CLM002012,0,0,1,1,1,0,0,medium,3,4.097,52998.4,34752.92
CLM002013,1,0,1,1,0,0,0,low,3,2.643,35809.49,20422.45
CLM002014,0,1,1,0,1,1,0,high,4,9.3,157777.8,112026.66
CLM002015,0,1,1,0,1,1,0,high,4,10.128,153378.97,126906.88
CLM002016,0,1,1,0,0,0,0,high,2,6.163,95364.88,79944.69
CLM002017,1,1,0,0,0,0,0,medium,2,3.283,42540.18,32770.17
CLM002018,0,0,1,0,0,0,0,low,1,0.725,10010.59,6099.0
CLM002019,0,0,1,0,0,0,0,low,1,0.871,13570.73,8841.6
CLM002020,0,0,1,1,1,1,0,medium,4,5.758,56551.15,44025.48
CLM002021,0,0,1,1,0,0,0,low,2,1.393,15851.63,0.0
CLM002022,0,1,1,1,0,1,0,high,4,9.037,163948.89,121797.94
CLM002023,0,0,1,0,0,0,0,low,1,1.19,14966.74,3213.18
CLM002024,0,1,1,1,0,0,0,high,3,6.813,82556.48,63461.09
CLM002025,0,1,0,1,1,1,0,high,4,12.21,144768.75,99078.61
CLM002026,0,1,1,0,1,0,0,medium,3,5.401,84575.12,56163.6
CLM002027,1,0,0,0,1,0,0,low,2,1.744,18718.09,9398.86
CLM002028,0,1,1,0,1,0,0,medium,3,3.121,52171.27,37368.26
CLM002029,0,0,1,1,0,0,0,medium,2,3.736,64995.4,45440.94
CLM002030,1,0,0,0,1,1,0,high,3,9.124,136054.54,90461.62
CLM002031,0,1,1,0,0,1,1,low,4,3.438,64079.06,40870.84
CLM002032,0,1,1,0,1,0,0,medium,3,4.396,38426.58,27656.45
CLM002033,0,1,1,0,1,1,0,medium,4,5.924,100031.34,70565.71
CLM002034,0,1,1,0,1,1,0,high,4,9.162,104649.82,92962.87
CLM002035,0,1,1,0,0,0,0,low,2,2.444,40410.9,30773.46
CLM002036,1,0,1,0,0,1,0,medium,3,4.261,32427.87,27178.8
CLM002037,1,1,0,0,0,0,0,low,2,1.979,19406.44,8884.0
CLM002038,0,0,1,0,1,0,0,medium,2,1.961,28170.49,15050.57
CLM002039,0,0,1,0,0,0,1,high,2,5.067,66892.9,51175.43
CLM002040,0,0,1,1,0,0,0,low,2,1.811,11609.79,8101.54
CLM002041,1,0,0,1,0,0,0,low,2,2.563,29184.6,19795.08
CLM002042,0,1,1,1,0,0,0,medium,3,6.916,61918.27,47447.11
CLM002043,1,0,0,0,1,0,0,low,2,1.462,23552.53,14072.13
CLM002044,0,0,1,0,1,0,0,low,2,1.678,16894.66,8147.24
CLM002045,0,0,1,1,0,1,0,high,3,7.833,109695.35,66210.46
CLM002046,1,0,0,0,0,0,0,low,1,0.952,7221.54,4046.86
CLM002047,1,0,0,0,0,0,0,low,1,0.932,8714.27,1775.51
CLM002048,0,1,1,0,1,1,1,medium,5,8.837,138724.97,111214.54
CLM002049,0,0,1,0,0,0,0,low,1,0.913,11245.16,6832.29
CLM002050,0,0,1,1,0,0,0,low,2,2.308,38594.08,32611.66
CLM002051,1,1,1,1,0,1,0,medium,5,9.291,164084.01,132673.49
CLM002052,1,0,1,0,1,1,0,medium,4,5.092,47581.26,26866.25
CLM002053,0,0,1,1,0,0,0,high,2,3.596,49125.47,38588.64
CLM002054,0,1,1,0,1,1,0,medium,4,4.89,60928.76,42453.32
CLM002055,0,0,1,0,0,0,0,low,1,0.624,7884.56,2393.8
CLM002056,0,1,1,0,0,1,1,high,4,10.612,151414.61,82715.61
CLM002057,1,1,1,0,1,1,1,high,6,16.23,187867.57,144971.8
CLM002058,0,0,1,0,0,1,0,low,2,1.88,24897.77,12356.35
CLM002059,0,1,1,0,0,0,0,medium,2,3.199,32867.8,22025.07
CLM002060,0,0,1,1,0,1,0,low,3,2.679,39481.4,34334.15
CLM002061,0,1,1,0,1,1,0,high,4,13.117,302593.16,265139.51
CLM002062,0,0,1,0,1,0,0,medium,2,3.127,33803.5,23145.05
CLM002063,0,1,1,0,1,1,1,high,5,12.996,222069.76,184801.4
CLM002064,0,0,1,0,0,0,0,low,1,0.7,9484.77,2825.08
CLM002065,0,1,1,0,1,1,0,high,4,10.989,171163.5,136771.71
CLM002066,0,1,1,1,1,1,0,high,5,10.779,163320.35,129779.37
CLM002067,1,0,0,0,1,1,0,medium,3,4.395,43845.51,37872.15
CLM002068,0,1,1,0,1,1,0,high,4,11.083,83115.72,54242.26
CLM002069,0,1,1,0,0,0,0,medium,2,2.764,26683.69,20080.15
CLM002070,0,0,0,1,0,1,0,low,2,2.778,31306.75,20867.94
CLM002071,0,1,1,1,0,0,0,medium,3,4.86,65263.68,43769.85
CLM002072,0,1,1,0,0,0,0,high,2,6.606,99416.32,72891.18
CLM002073,1,0,1,0,1,0,0,medium,3,3.546,65391.33,48709.03
CLM002074,1,1,1,1,1,1,0,high,6,15.074,196426.72,139918.96
CLM002075,0,1,1,0,1,1,0,high,4,10.992,152018.0,119931.77
CLM002076,1,1,0,1,1,1,0,high,5,13.031,153516.47,102448.59
CLM002077,0,0,0,0,1,0,0,low,1,0.805,13232.87,8933.33
CLM002078,0,0,1,0,1,0,0,high,2,4.35,39824.74,26579.41
CLM002079,1,0,1,0,1,1,1,high,5,9.181,146506.62,114725.64
CLM002080,1,0,0,0,1,0,0,medium,2,3.173,36578.93,27330.65
CLM002081,1,0,0,0,1,1,0,medium,3,3.99,47175.0,33024.82
CLM002082,0,0,0,1,1,0,0,low,2,2.589,48666.53,23483.6
CLM002083,0,0,1,0,0,0,0,low,1,0.822,11268.13,5124.47
CLM002084,0,0,0,0,0,0,1,low,1,1.27,20651.9,12115.45
CLM002085,0,1,1,0,1,1,0,high,4,12.029,133060.53,94161.65
CLM002086,0,0,1,0,0,0,0,low,1,0.94,10834.87,6638.14
CLM002087,0,0,1,1,0,0,0,low,2,2.395,28698.31,23852.99
CLM002088,1,0,0,0,0,0,0,medium,1,1.716,18597.58,10946.0
CLM002089,0,0,1,0,0,0,0,low,1,0.926,12650.06,8490.9
CLM002090,0,0,1,1,0,0,0,high,2,4.136,53979.79,38754.92
CLM002091,0,0,1,0,0,0,0,low,1,0.94,17048.29,3801.83
CLM002092,0,1,1,0,1,0,0,low,3,3.16,34883.97,27845.41
CLM002093,1,0,0,0,0,0,0,low,1,0.952,11368.11,7774.2
CLM002094,1,1,0,0,0,1,0,medium,3,4.734,74826.54,59480.31
CLM002095,0,0,1,0,1,0,0,low,2,1.895,26517.52,17853.86
CLM002096,0,0,1,1,0,1,0,high,3,9.359,133163.23,78685.52
CLM002097,1,0,0,0,1,0,0,medium,2,3.064,32285.83,22041.89
CLM002098,0,0,1,0,0,0,0,low,1,0.618,6490.21,3176.55
CLM002099,1,1,1,0,0,0,0,medium,3,3.695,48233.15,26338.11
CLM002100,1,1,1,0,0,1,0,high,4,10.898,169883.23,127929.73
CLM002101,0,0,1,1,0,1,0,medium,3,4.744,50335.41,35771.33
CLM002102,1,1,0,0,1,0,0,high,3,7.429,59132.79,41141.86
CLM002103,0,0,1,0,1,0,0,medium,2,2.68,35266.0,30967.06
CLM002104,1,0,0,1,1,0,0,medium,3,5.655,67447.59,53366.68
CLM002105,0,0,1,0,0,0,0,low,1,1.024,8254.16,4371.02
CLM002106,0,0,1,1,0,0,0,low,2,1.775,25932.01,16527.03
CLM002107,0,0,0,0,0,1,0,low,1,1.072,11800.99,7810.51
CLM002108,0,1,1,0,0,0,0,low,2,1.959,23514.44,9208.23
CLM002109,0,0,1,1,0,0,0,medium,2,3.275,39614.95,24065.31
CLM002110,0,0,1,1,0,1,0,medium,3,4.79,50112.32,37393.12
CLM002111,1,0,0,0,0,0,0,medium,1,1.672,17184.44,4076.56
CLM002112,0,1,1,1,1,1,0,high,5,13.189,238616.39,154573.46
CLM002113,0,1,1,0,1,1,0,medium,4,5.276,77125.49,64243.48
CLM002114,1,0,0,0,0,0,0,low,1,0.856,13178.68,0.0
CLM002115,1,1,1,1,0,0,1,high,5,11.074,160369.85,113078.69
CLM002116,0,0,1,0,1,0,0,medium,2,2.775,32706.63,27559.79
CLM002117,1,1,1,0,1,0,0,high,4,9.946,163430.42,137845.85
CLM002118,0,0,1,1,0,1,0,low,3,2.473,34850.71,17882.9
CLM002119,1,0,1,1,1,0,0,high,4,7.659,88916.41,64997.14
CLM002120,0,0,1,1,0,0,0,medium,2,3.316,41624.97,33819.29
CLM002121,1,0,0,0,1,0,0,low,2,1.769,19310.2,6423.7
CLM002122,0,0,0,0,1,0,0,low,1,0.718,7369.72,0.0
CLM002123,0,0,1,1,0,0,0,low,2,1.594,20144.4,6585.33
CLM002124,1,0,0,0,1,0,0,medium,2,2.674,16591.26,0.0
CLM002125,0,0,1,0,0,0,0,low,1,0.761,5626.27,0.0
CLM002126,0,1,1,0,1,1,0,medium,4,6.458,59092.7,40053.68
CLM002127,0,1,1,1,1,0,0,medium,4,4.933,85863.57,67245.39
CLM002128,1,0,0,0,1,1,0,high,3,8.07,162438.73,138469.92
CLM002129,0,0,1,1,0,1,0,medium,3,4.467,73060.87,48740.32
CLM002130,0,0,1,0,1,1,0,medium,3,4.788,54914.75,43050.65
CLM002131,0,0,0,0,0,1,1,medium,2,3.755,43257.61,36093.17
CLM002132,1,1,1,0,0,1,1,high,5,16.968,371139.52,291632.9
CLM002133,1,0,0,0,1,1,1,high,4,9.094,117193.45,74444.08
CLM002134,0,0,1,0,1,0,0,low,2,1.469,11367.24,280.91
CLM002135,0,1,1,0,1,1,0,high,4,7.775,83653.1,64244.84
CLM002136,1,0,0,0,0,0,0,low,1,1.093,11966.54,3861.07
CLM002137,0,0,1,0,1,0,0,medium,2,2.649,41533.6,30047.23
CLM002138,0,0,1,0,0,0,0,low,1,0.766,15398.43,11981.92
CLM002139,1,0,0,0,1,0,0,medium,2,3.539,58573.18,40839.85
CLM002140,1,0,0,0,1,1,0,medium,3,3.852,69551.31,59242.94
CLM002141,0,0,1,0,0,0,0,low,1,0.836,9884.5,4187.19
CLM002142,1,0,0,0,1,0,0,medium,2,2.961,49560.3,28598.0
CLM002143,1,1,1,1,1,1,0,medium,6,11.253,102305.84,73211.14
CLM002144,0,1,1,0,1,0,0,medium,3,4.701,58140.33,47672.04
CLM002145,0,0,1,1,0,1,0,medium,3,4.112,34886.08,26809.41
CLM002146,0,1,1,0,0,1,0,medium,3,4.219,77430.7,55644.58
CLM002147,0,1,1,0,1,1,0,high,4,11.748,206883.38,162600.4
CLM002148,1,0,0,0,0,1,0,high,2,5.755,70339.23,46713.53
CLM002149,0,0,1,1,0,0,0,low,2,1.764,16448.98,10009.11
CLM002150,0,1,1,0,1,0,0,high,3,5.957,56140.14,5476.85
CLM002151,0,0,1,0,0,0,0,low,1,0.775,8807.72,3286.96
CLM002152,0,0,0,0,1,0,0,low,1,0.643,6884.92,2015.36
CLM002153,0,1,1,0,0,0,1,high,3,6.58,80898.13,71015.11
CLM002154,1,0,1,1,0,0,0,high,3,8.982,141936.43,95871.6
CLM002155,1,1,1,1,1,1,0,high,6,9.858,193330.78,131469.3
CLM002156,0,1,1,0,0,0,0,low,2,1.489,13871.39,10706.91
CLM002157,0,0,1,0,0,1,0,low,2,1.8,25808.94,21996.51
CLM002158,0,0,1,1,0,1,0,medium,3,4.834,65552.9,48711.22
CLM002159,1,1,0,0,1,0,0,medium,3,3.518,48549.48,32252.88
CLM002160,0,0,1,1,0,0,0,low,2,1.364,15308.86,5018.33
CLM002161,0,1,1,0,1,1,0,medium,4,5.677,76308.5,58577.2
CLM002162,0,0,1,1,0,1,0,high,3,6.015,60219.3,52050.46
CLM002163,1,0,1,0,1,0,1,low,4,4.761,64651.21,41785.73
CLM002164,1,0,1,1,1,1,1,high,6,20.537,268757.03,238565.64
CLM002165,1,0,1,1,0,1,0,medium,4,5.092,56640.96,39163.82
CLM002166,0,1,1,0,0,1,0,medium,3,4.678,64750.48,52495.52
CLM002167,0,0,1,0,1,0,0,medium,2,2.89,44537.69,21839.03
CLM002168,1,0,0,1,1,0,0,medium,3,4.301,60002.28,45272.39
CLM002169,0,0,1,0,0,0,0,low,1,0.958,12449.6,0.0
CLM002170,1,1,0,0,1,0,0,low,3,2.76,44717.65,31046.76
CLM002171,0,0,1,1,0,0,0,low,2,2.092,33666.73,18433.27
CLM002172,0,1,1,1,1,1,0,high,5,11.632,185124.44,119329.07
CLM002173,0,1,1,1,0,1,0,high,4,15.145,230809.24,203715.51
CLM002174,0,0,1,1,0,1,0,medium,3,5.478,59784.22,40590.06
CLM002175,0,1,0,0,0,0,0,medium,1,1.605,20687.98,14921.2
CLM002176,0,1,1,0,0,0,0,low,2,1.727,20248.58,11978.44
CLM002177,0,1,1,0,0,1,0,high,3,9.167,106297.9,76974.07
CLM002178,0,0,1,0,0,0,0,low,1,0.814,8005.19,4187.78
CLM002179,0,0,1,1,0,0,0,high,2,3.798,51506.82,37474.56
CLM002180,0,1,1,1,1,0,0,medium,4,6.309,46891.78,41787.33
CLM002181,1,0,0,0,1,0,0,medium,2,2.748,51145.04,33832.16
CLM002182,0,0,1,1,0,1,0,medium,3,5.887,70595.25,53946.01
CLM002183,0,0,1,0,1,1,0,low,3,2.287,20087.98,2883.93
CLM002184,0,0,1,1,0,1,0,high,3,8.223,70075.41,58813.89
CLM002185,1,0,1,1,1,1,0,high,5,14.91,204755.2,151612.41
CLM002186,1,0,0,0,0,1,0,low,2,1.411,15694.51,12162.28
CLM002187,0,0,1,0,0,0,0,low,1,0.771,6142.71,0.0
CLM002188,0,0,1,0,1,1,0,low,3,3.194,27571.76,21896.67
CLM002189,0,0,1,1,0,0,0,low,2,1.871,27611.18,17337.14
CLM002190,0,0,1,0,0,0,0,low,1,0.978,15078.54,11149.28
CLM002191,1,1,0,0,1,0,0,low,3,3.421,54475.05,42315.99
CLM002192,0,0,1,1,1,0,0,low,3,2.796,29779.87,19108.38
CLM002193,0,0,0,0,1,0,0,low,1,0.709,6711.33,0.0
CLM002194,1,0,0,0,0,0,0,medium,1,1.748,28576.52,16915.13
CLM002195,0,0,1,0,1,1,0,low,3,2.51,41569.24,29677.71
CLM002196,1,0,0,0,1,1,0,medium,3,4.19,83694.89,63239.35
CLM002197,1,0,1,0,1,1,0,medium,4,7.111,85368.59,46856.71
CLM002198,0,0,1,1,0,1,0,medium,3,5.575,57235.5,43806.39
CLM002199,1,0,1,0,0,0,0,low,2,1.91,31913.83,24336.41
CLM002200,0,1,0,0,0,0,1,medium,2,3.557,52079.26,35042.2
CLM002201,1,0,1,1,0,1,0,high,4,10.73,91564.4,54987.17
CLM002202,0,0,1,1,0,1,0,low,3,2.719,39134.51,14068.8
CLM002203,0,0,1,0,1,0,0,low,2,1.281,18528.53,3625.45
CLM002204,1,0,0,1,1,1,0,high,4,10.093,156757.96,140465.27
CLM002205,1,1,1,0,0,0,1,low,4,3.98,44105.71,31977.24
CLM002206,0,0,1,0,1,1,0,high,3,7.448,86583.24,52474.22
CLM002207,0,0,1,1,0,0,0,low,2,2.262,35916.13,21526.71
CLM002208,1,1,1,0,0,0,0,high,3,10.397,169886.31,154358.13
CLM002209,1,0,0,1,1,0,0,low,3,2.701,50084.93,38726.78
CLM002210,0,0,1,1,0,0,0,medium,2,3.967,55538.75,43203.27
CLM002211,0,1,1,0,1,1,1,high,5,13.599,155099.61,119920.01
CLM002212,0,1,0,0,0,1,1,medium,3,6.175,116663.32,88691.59
CLM002213,0,0,1,0,0,0,1,low,2,2.671,25371.61,5973.33
CLM002214,0,0,1,0,0,0,0,low,1,0.744,8572.72,5935.52
CLM002215,1,0,1,0,1,1,0,high,4,9.71,112492.57,88316.69
CLM002216,1,0,1,0,0,0,0,low,2,2.0,22990.89,2486.81
CLM002217,1,0,0,0,1,1,0,low,3,2.573,39166.47,33676.02
CLM002218,0,0,1,0,1,0,0,low,2,2.466,33514.25,28323.17
CLM002219,0,0,0,1,0,0,0,low,1,1.137,10667.24,3903.26
CLM002220,0,0,1,0,0,1,0,low,2,2.376,25992.41,7200.89
CLM002221,0,0,1,0,0,0,0,low,1,0.928,8759.79,4364.31
CLM002222,1,1,1,0,1,1,0,high,5,13.021,165261.61,107745.92
CLM002223,1,0,0,0,1,0,0,low,2,1.642,26556.52,18171.74
CLM002224,1,0,1,0,0,1,0,medium,3,4.669,38650.83,20603.5
CLM002225,1,1,0,0,1,1,0,medium,4,6.529,66875.64,55184.08
CLM002226,0,1,1,1,1,1,1,high,6,14.951,208240.06,164833.04
CLM002227,0,0,1,0,0,1,1,medium,3,5.227,57100.97,31612.86
CLM002228,0,0,1,1,0,1,0,medium,3,3.976,47269.47,26539.42
CLM002229,0,0,1,0,1,0,0,medium,2,2.824,27546.35,21488.19
CLM002230,0,1,1,1,1,1,0,high,5,10.927,183228.61,158654.55
CLM002231,1,1,1,0,0,0,1,medium,4,6.619,113268.02,89009.91
CLM002232,1,1,0,0,0,0,0,low,2,2.251,35405.28,17411.57
CLM002233,1,1,1,0,1,1,0,high,5,11.658,116560.4,58319.09
CLM002234,0,0,1,1,0,1,0,medium,3,5.546,38521.85,12066.42
CLM002235,0,0,1,1,0,0,0,high,2,4.841,61557.3,37083.83
CLM002236,1,0,1,0,0,0,0,medium,2,3.065,52596.7,32716.32
CLM002237,0,0,1,0,0,0,0,medium,1,1.396,27679.99,17403.19
CLM002238,1,0,0,0,0,1,0,medium,2,3.218,42434.75,34349.15
CLM002239,0,0,0,1,0,0,0,low,1,0.764,10703.78,6004.62
CLM002240,0,0,1,0,1,0,0,low,2,1.714,26162.43,9724.32
CLM002241,0,0,1,0,0,0,0,low,1,1.088,15366.88,0.0
CLM002242,1,0,1,1,0,1,0,high,4,14.0,146692.26,105044.01
CLM002243,0,0,0,0,1,1,0,low,2,1.589,15322.2,9528.05
CLM002244,0,0,1,1,0,0,0,medium,2,3.863,68321.28,61524.09
CLM002245,1,0,0,0,1,1,0,high,3,4.73,55070.96,39225.55
CLM002246,0,0,0,1,0,1,0,medium,2,3.92,45700.47,27191.82
CLM002247,1,0,1,0,0,0,0,medium,2,3.221,36802.37,13773.92
CLM002248,0,0,1,0,0,1,0,low,2,1.628,16678.34,12104.24
CLM002249,1,0,1,0,0,0,0,medium,2,3.342,22847.93,15377.26
CLM002250,1,1,0,0,1,1,0,medium,4,6.863,109665.91,86895.46
CLM002251,1,1,1,0,1,1,0,high,5,14.943,222835.03,163526.15
CLM002252,0,0,0,1,0,0,0,medium,1,1.779,20681.73,16265.88
CLM002253,0,1,1,0,1,1,0,medium,4,6.172,77379.09,64713.76
CLM002254,1,0,1,0,0,0,0,medium,2,3.664,40126.35,34440.29
CLM002255,0,0,1,0,1,0,0,low,2,1.388,16738.75,0.0
CLM002256,1,0,0,0,0,0,0,low,1,1.05,11650.23,3374.28
CLM002257,0,0,1,1,0,1,0,low,3,2.707,41971.29,25050.06
CLM002258,0,0,1,0,0,0,0,low,1,0.939,11473.4,5493.15
CLM002259,1,0,0,0,1,0,0,medium,2,2.969,43695.06,32317.67
CLM002260,1,0,0,0,1,1,0,high,3,6.396,85028.27,65288.3
CLM002261,0,0,1,0,0,0,0,low,1,0.73,5986.31,0.0
CLM002262,1,1,0,0,1,0,0,low,3,2.993,44881.24,26672.28
CLM002263,0,1,1,0,0,0,1,medium,3,5.367,49084.6,41128.97
CLM002264,1,1,0,0,1,0,0,low,3,2.794,39315.47,27802.71
CLM002265,0,1,1,0,1,0,0,high,3,8.383,90738.33,53383.24
CLM002266,1,0,0,1,0,1,0,medium,3,4.226,55418.94,41340.1
CLM002267,1,0,0,0,1,1,0,medium,3,5.111,70746.69,55101.93
CLM002268,0,1,1,1,0,0,0,medium,3,4.649,73317.81,55219.83
CLM002269,0,0,1,1,1,1,0,medium,4,6.284,92909.79,71175.04
CLM002270,0,1,1,1,0,1,0,low,4,3.163,34914.06,19707.65
CLM002271,0,0,1,1,0,1,0,medium,3,5.48,53748.28,29292.57
CLM002272,1,0,0,0,1,1,0,high,3,8.31,110656.36,69656.77
CLM002273,0,0,1,0,0,0,0,low,1,0.797,11862.54,6562.62
CLM002274,0,0,1,1,0,1,0,high,3,10.355,67088.04,47870.14
CLM002275,1,0,0,0,1,0,0,low,2,1.844,21019.09,12225.92
CLM002276,0,1,1,0,1,0,0,medium,3,4.133,40505.11,26400.97
CLM002277,0,1,1,0,1,1,0,medium,4,6.529,60105.0,49643.7
CLM002278,0,1,1,0,0,1,0,high,3,6.626,112308.25,66886.37
